,City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Feature_PM2.5_PM10
19,Ahmedabad,2015-01-20,0.06839859451264399,0.13116017189982426,0.02022218809194696,0.09171232876712329,0.08463065510395988,0.09138405872646771,0.0450486320459587,0.31460129310344825,0.21868694707434425,0.0006124323772583445,2.4300155520995334e-05,0.02888323026555111,0.07809311256979942,,0.19955876641246825
20,Ahmedabad,2015-01-21,0.06839859451264399,0.13116017189982426,0.024317821123227355,0.11486301369863014,0.10260160902726989,0.09138405872646771,0.054149365792617025,0.5735452586206896,0.18911997516684775,0.0008420945187302236,0.0,0.04110585667515461,0.07809311256979942,,0.19955876641246825
21,Ahmedabad,2015-01-22,0.06839859451264399,0.13116017189982426,0.023114728920288742,0.0598972602739726,0.05832723853306865,0.09138405872646771,0.05147602525453615,0.12516163793103446,0.16378239950333695,0.0,0.0,0.032811931611495086,0.07809311256979942,,0.19955876641246825
22,Ahmedabad,2015-01-23,0.06839859451264399,0.13116017189982426,0.05762043720882609,0.09568493150684931,0.12483021627834083,0.09138405872646771,0.12814970707013254,0.20856681034482755,0.12769672512804595,0.0009952026130448097,0.0,0.04328846853401237,0.07809311256979942,,0.19955876641246825
23,Ahmedabad,2015-01-24,0.06839859451264399,0.13116017189982426,0.0051451389955459986,0.06976027397260275,0.05589802528471424,0.09138405872646771,0.011546555941072748,0.2133081896551724,0.1260282477106938,0.001199346738797591,0.0017010108864696733,0.011204074208803202,0.07809311256979942,,0.19955876641246825
24,Ahmedabad,2015-01-25,0.06839859451264399,0.13116017189982426,0.003583678902370347,0.0698972602739726,0.05273743600459723,0.09138405872646771,0.008076901200159262,0.3121228448275862,0.15229706658388947,2.5518015719097687e-05,0.0,0.006838850491087668,0.07809311256979942,,0.19955876641246825
25,Ahmedabad,2015-01-26,0.06839859451264399,0.13116017189982426,0.0057594839502380585,0.0723972602739726,0.056968968759795215,0.09138405872646771,0.012911666003071497,0.23302801724137925,0.1545087692068912,0.00015310809431458611,0.0,0.011276827937431795,0.07809311256979942,,0.19955876641246825
26,Ahmedabad,2015-01-27,0.06839859451264399,0.13116017189982426,0.0055547022986740385,0.07424657534246576,0.060756451781423054,0.09138405872646771,0.01245662931573858,0.23060344827586204,0.15943659785814063,5.1036031438195374e-05,0.0,0.012004365223717716,0.07809311256979942,,0.19955876641246825
27,Ahmedabad,2015-01-28,0.08414507772020725,0.13116017189982426,0.014590692673936414,0.07222602739726028,0.06749555950266431,0.09138405872646771,0.032535123144303506,0.1941810344827586,0.24216203631848518,7.655404715729306e-05,2.4300155520995334e-05,0.010258275736631503,0.07809311256979942,,0.2153052496200315
28,Ahmedabad,2015-01-29,0.09553252734599885,0.13116017189982426,0.01768801515384221,0.09825342465753426,0.08807857068226936,0.09138405872646771,0.03941755304021386,0.2642241379310345,0.23184075741114388,5.1036031438195374e-05,0.0,0.022844670789377956,0.09404234367306746,Poor,0.2266926992458231
29,Ahmedabad,2015-01-30,0.09174438687392057,0.13116017189982426,0.03540162801412993,0.09815068493150685,0.10730331208860099,0.09138405872646771,0.07877822649451112,0.25867456896551727,0.3766102747167468,0.00010207206287639075,0.0,0.03499454347035286,0.15263417035942886,Very Poor,0.22290455877374482
30,Ahmedabad,2015-01-31,0.10864709268854347,0.13116017189982426,0.06238161060768955,0.1117808219178082,0.137420332253683,0.09138405872646771,0.13872931005062283,0.36050646551724136,0.43194164209219305,0.0006124323772583445,2.4300155520995334e-05,0.05580210985813023,0.24421467257508617,Severe,0.23980726458836774
34,Ahmedabad,2015-02-04,0.0926770293609672,0.13116017189982426,0.006015461014693083,0.07811643835616439,0.06268937415108139,0.09138405872646771,0.013480461862237643,0.13604525862068964,0.18349371410833462,0.0,0.0,0.0,0.1358936484490399,Poor,0.22383720126079146
35,Ahmedabad,2015-02-05,0.06701208981001727,0.13116017189982426,0.006604208262939641,0.07318493150684932,0.060887054644237805,0.09138405872646771,0.014788692338319776,0.17338362068965513,0.20770603756014278,0.0,0.0,0.0,0.06450024618414575,Moderate,0.19817226170984154
36,Ahmedabad,2015-02-06,0.09111111111111113,0.13116017189982426,0.002918138534787283,0.09219178082191781,0.0700814961863964,0.09138405872646771,0.0065980319663272845,0.360614224137931,0.2300558745925811,0.0,0.0,0.0,0.08468734613490893,Moderate,0.2222712830109354
37,Ahmedabad,2015-02-07,0.10194588370754175,0.13116017189982426,0.0186095325858803,0.10719178082191781,0.09855292028001254,0.09138405872646771,0.04146521813321199,0.4289331896551724,0.17363805680583577,0.0,0.0,0.0,0.11275233874938455,Poor,0.23310605560736603
38,Ahmedabad,2015-02-08,0.08534254461715603,0.13116017189982426,0.022781958736497205,0.09342465753424657,0.08729495350538084,0.09138405872646771,0.050736590637620156,0.28987068965517243,0.1839593357131771,0.0,0.0,0.00196435067297199,0.17774495322501233,Very Poor,0.21650271651698028
39,Ahmedabad,2015-02-09,0.1309959700633276,0.13116017189982426,0.011007013771566068,0.08304794520547945,0.07015985790408526,0.09138405872646771,0.024571981115977477,0.2599676724137931,0.15493558901133012,5.1036031438195374e-05,0.0,0.025827573663150236,0.15903495814869523,Very Poor,0.26215614196315185
40,Ahmedabad,2015-02-10,0.12116292458261371,0.13116017189982426,0.0035580811959248448,0.0622945205479452,0.048976073555532344,0.09138405872646771,0.008020021614242647,0.1908943965517241,0.2178333074654664,0.0,0.0,0.024081484176064025,0.11718365337272281,Poor,0.252323096482438
41,Ahmedabad,2015-02-11,0.07640759930915372,0.13116017189982426,0.016177750473557566,0.08143835616438357,0.07376449691777244,0.09138405872646771,0.03606165747113361,0.35614224137931033,0.20615396554400126,0.024752475247524754,0.02340104976671851,0.11997089850854856,0.18217626784835056,Very Poor,0.20756777120897799
42,Ahmedabad,2015-02-12,0.07470351180195742,0.13116017189982426,0.03627195003327702,0.10301369863013699,0.11547905130080452,0.09138405872646771,0.080712132415676,0.35253232758620684,0.1236613378860779,0.019699908135143412,0.04242807153965786,0.018261185885776646,0.1329394387001477,Poor,0.20586368370178168
43,Ahmedabad,2015-02-13,0.11882556131260795,0.13116017189982426,0.046485434905032506,0.1354109589041096,0.1497492425033957,0.09138405872646771,0.1034070871964052,0.4307650862068966,0.15559521961819028,0.028809839746861285,0.05917087869362364,0.024372499090578394,0.24224519940915806,Severe,0.24998573321243223
45,Ahmedabad,2015-02-15,0.13021301093839954,0.13116017189982426,0.039753238109865356,0.10438356164383562,0.11720300908995926,0.09138405872646771,0.08844775610033559,0.3730064655172413,0.13103367996275028,0.02671736245789528,0.06932834370139969,0.023426700618406696,0.22501230920728707,Severe,0.2613731828382238
46,Ahmedabad,2015-02-16,0.11461139896373058,0.13116017189982426,0.05076025188143143,0.09616438356164383,0.12357642879531922,0.09138405872646771,0.11290597804447984,0.3919719827586207,0.11857830203321433,0.026232520159232418,0.07593798600311041,0.029101491451436888,0.2550467749876908,Severe,0.24577157086355483
47,Ahmedabad,2015-02-17,0.09263097294185378,0.13116017189982426,0.04080274407413096,0.07198630136986302,0.09317208233204473,0.09138405872646771,0.09077981912291679,0.2921336206896552,0.14042371566040665,0.020771664795345517,0.04556279160186625,0.01833393961440524,0.22698178237321517,Severe,0.22379114484167806
48,Ahmedabad,2015-02-18,0.11586643638457111,0.13116017189982426,0.041519479854605024,0.08873287671232877,0.10947131961132588,0.09138405872646771,0.09237244752858198,0.22968749999999996,0.1451963371100419,0.025518015719097686,0.07875680404354587,0.029392506365951258,0.2826193993106844,Severe,0.24702660828439538
49,Ahmedabad,2015-02-19,0.12415659182498562,0.13116017189982426,0.028746224338299285,0.10297945205479452,0.105709957162261,0.09138405872646771,0.06398953415619134,0.4546336206896551,0.12389414868849914,0.02347657446156987,0.05839327371695179,0.023644961804292472,0.20137863121614968,Severe,0.2553167637248099
54,Ahmedabad,2015-02-24,0.13651122625215892,0.13116017189982426,0.032099523882660116,0.10955479452054794,0.11116915682791768,0.09138405872646771,0.07144075991126785,0.3289870689655172,0.1505121837653267,0.043099928549555994,0.1130443234836703,0.04401600582029829,0.19350073855243724,Severe,0.26767139815198315
55,Ahmedabad,2015-02-25,0.06082901554404146,0.13116017189982426,0.005657093124456048,0.03571917808219178,0.027139274892905657,0.09138405872646771,0.012684147659405039,0.17392241379310341,0.26090330591339433,0.00982443605185261,0.027677877138413687,0.0058930520189159705,0.13490891186607581,Poor,0.19198918744386573
56,Ahmedabad,2015-02-26,0.06839859451264399,0.13116017189982426,0.04271322663272567,0.1050614925403753,0.08008892720755675,0.09138405872646771,0.023129927251206057,0.08196664683762486,0.13487765950362735,0.008516195449427805,0.021509260132740366,0.028672173447937054,0.07809311256979942,,0.19955876641246825
57,Ahmedabad,2015-02-27,0.06839859451264399,0.13116017189982426,0.04271322663272567,0.1050614925403753,0.08008892720755675,0.09138405872646771,0.023129927251206057,0.08196664683762486,0.13487765950362735,0.008516195449427805,0.021509260132740366,0.028672173447937054,0.07809311256979942,,0.19955876641246825
58,Ahmedabad,2015-02-28,0.06839859451264399,0.13116017189982426,0.04271322663272567,0.1050614925403753,0.08008892720755675,0.09138405872646771,0.023129927251206057,0.08196664683762486,0.13487765950362735,0.008516195449427805,0.021509260132740366,0.028672173447937054,0.07809311256979942,,0.19955876641246825
59,Ahmedabad,2015-03-01,0.07018998272884283,0.13116017189982426,0.009112783494598884,0.05749999999999999,0.05464423780169262,0.09138405872646771,0.020362891758148,0.1506465517241379,0.11822908582958248,0.006864346228437277,0.003839424572317263,0.009603492178974174,0.07809311256979942,,0.2013501546286671
60,Ahmedabad,2015-03-02,0.06979850316637883,0.13116017189982426,0.023165924333179745,0.0622945205479452,0.07141364538710689,0.09138405872646771,0.05158978442636938,0.15624999999999997,0.13479745460189352,0.005231193222415025,0.0013365085536547435,0.001600582029829029,0.08419497784342689,Moderate,0.20095867506620307
61,Ahmedabad,2015-03-03,0.10554979850316638,0.13116017189982426,0.033200225259816724,0.09825342465753426,0.10646745376658656,0.09138405872646771,0.07388658210568226,0.2113685344827586,0.1491929225516064,0.006864346228437277,0.004228227060653188,0.016369588941433248,0.19202363367799113,Severe,0.23670997040299063
62,Ahmedabad,2015-03-04,0.10791018998272885,0.13116017189982426,0.04656222802436902,0.10054794520547945,0.12279281161843068,0.09138405872646771,0.10357772595415506,0.3355064655172414,0.18151482228775415,0.013294886189649894,0.00619653965785381,0.011276827937431795,0.17971442639094043,Very Poor,0.2390703618825531
64,Ahmedabad,2015-03-06,0.06839859451264399,0.13116017189982426,0.04271322663272567,0.1050614925403753,0.08008892720755675,0.09138405872646771,0.023129927251206057,0.08196664683762486,0.13487765950362735,0.008516195449427805,0.021509260132740366,0.028672173447937054,0.07809311256979942,,0.19955876641246825
65,Ahmedabad,2015-03-07,0.12123200921128384,0.13116017189982426,0.006348231198484615,0.05506849315068493,0.04874098840246579,0.09138405872646771,0.014219896479153631,0.15522629310344824,0.27118578302033214,0.04534551393283658,0.013972589424572317,0.0028373954165150967,0.07809311256979942,,0.2523921811111081
66,Ahmedabad,2015-03-08,0.08221070811744388,0.13116017189982426,0.008933599549480366,0.05756849315068492,0.053077003447915584,0.09138405872646771,0.019964734656731698,0.1605603448275862,0.2217522893062238,0.010079616209043586,0.01946442457231726,0.00458348490360131,0.08468734613490893,Moderate,0.21337088001726814
67,Ahmedabad,2015-03-09,0.1377547495682211,0.13116017189982426,0.01052065734910152,0.08236301369863014,0.07287639745063212,0.09138405872646771,0.023491268983561797,0.2686961206896552,0.19587148843706348,0.012376237623762377,0.029524688958009332,0.00982175336485995,0.10585918266863616,Poor,0.26891492146804535
68,Ahmedabad,2015-03-10,0.12268278641335637,0.13116017189982426,0.013745968361234831,0.08756849315068493,0.07969386688956223,0.09138405872646771,0.030658096809055225,0.20673491379310344,0.23343163122768898,0.014239052771256509,0.034433320373250385,0.012659148781375047,0.13737075332348597,Poor,0.2538429583131806
69,Ahmedabad,2015-03-11,0.13624640184225678,0.13116017189982426,0.010469461936210516,0.09904109589041096,0.0831417824678717,0.09138405872646771,0.02337750981172857,0.2894396551724138,0.20797765016296757,0.02015923241808717,0.05180793157076205,0.020225536558748636,0.1536189069423929,Very Poor,0.26740657374208104
70,Ahmedabad,2015-03-12,0.12187679907887164,0.13116017189982426,0.010904622945784058,0.09345890410958904,0.07977222860725107,0.09138405872646771,0.024344462772311018,0.3761314655172414,0.15869936365047338,0.02411452485454731,0.037762441679626745,0.01244088759548927,0.11521418020679469,Poor,0.25303697097869593
71,Ahmedabad,2015-03-13,0.11189407023603916,0.13116017189982426,0.009343162852608406,0.07383561643835616,0.06430884964998433,0.09138405872646771,0.02087480803139753,0.34434267241379307,0.17724662424336488,0.014315606818413802,0.03649883359253499,0.016369588941433248,0.11127523387493847,Poor,0.2430542421358634
72,Ahmedabad,2015-03-14,0.09644214162348878,0.13116017189982426,0.016382532125121585,0.08565068493150685,0.08045136349388779,0.09138405872646771,0.03651669415846653,0.36126077586206895,0.13553468880956077,0.021026844952536494,0.05217243390357698,0.022480902146234993,0.10635155096011818,Poor,0.22760231352331306
73,Ahmedabad,2015-03-15,0.056822107081174446,0.13116017189982426,0.007884093585214764,0.048424657534246573,0.04218472468916518,0.09138405872646771,0.017632671634150502,0.2578125,0.14721403073102593,0.011074818822088394,0.02755637636080871,0.007930156420516553,0.09896602658788775,Poor,0.1879822789809987
74,Ahmedabad,2015-03-16,0.03523316062176166,0.13116017189982426,0.00691138074028567,0.04835616438356164,0.04435273221189009,0.09138405872646771,0.015471247369319152,0.23243534482758615,0.2125174608101816,0.00913544962743697,0.022793545878693627,0.006111313204801746,0.049236829148202856,Moderate,0.16639333252158592
75,Ahmedabad,2015-03-17,0.05772020725388602,0.13116017189982426,0.01361797982900732,0.10212328767123288,0.08692926548949954,0.09138405872646771,0.030373698879472156,0.31654094827586204,0.17627657923327641,0.01390731856690824,0.03674183514774494,0.012004365223717716,0.10487444608567209,Poor,0.18888037915371028
76,Ahmedabad,2015-03-18,0.06624064478986759,0.13116017189982426,0.06486458813290329,0.10089041095890411,0.14311461707240625,0.09138405872646771,0.14424662988453443,0.31169181034482757,0.2051063169331057,0.02436970501173829,0.07802779937791601,0.03295743906875228,0.13195470211718366,Poor,0.19740081668969184
77,Ahmedabad,2015-03-19,0.12078295912492805,0.13116017189982426,0.11831259919111248,0.12681506849315066,0.21478946818514263,0.09138405872646771,0.2630112052784256,0.2863146551724138,0.17709141704175074,0.05330713483719506,0.18312597200622083,0.09239723535831211,0.4258985721319547,Severe,0.2519431310247523
78,Ahmedabad,2015-03-20,0.10816350028785263,0.13116017189982426,0.05662212665745149,0.12503424657534246,0.1501671716644029,0.09138405872646771,0.12593140321938456,0.32774784482758623,0.1814372186869471,0.044656527508420946,0.12638510886469673,0.05747544561658786,0.3456425406203841,Severe,0.2393236721876769
79,Ahmedabad,2015-03-21,0.1286470926885435,0.13116017189982426,0.056903701428352015,0.1481849315068493,0.1685560547487201,0.09138405872646771,0.1265570786644673,0.35538793103448274,0.1961819028402918,0.04600898234153313,0.13817068429237947,0.06445980356493271,0.2717872968980798,Severe,0.2598072645883678
80,Ahmedabad,2015-03-22,0.12484743811168683,0.13116017189982426,0.06491578354579429,0.13465753424657534,0.16458572771915161,0.09138405872646771,0.14436038905636767,0.40581896551724134,0.18108800248331522,0.04026742880473615,0.11763705287713841,0.0514368861404147,0.28114229443623834,Severe,0.25600761001151107
90,Ahmedabad,2015-04-01,0.11039723661485322,0.13116017189982426,0.009675933036399938,0.06866438356164384,0.061278863232682064,0.09138405872646771,0.02161424264831352,0.33372844827586207,0.18081638988049045,0.019240583852199653,0.03265940902021773,0.012004365223717716,0.15066469719350073,Very Poor,0.2415574085146775
91,Ahmedabad,2015-04-02,0.08926885434657456,0.13116017189982426,0.013362002764552296,0.06455479452054795,0.06023404033016404,0.09138405872646771,0.02980490302030601,0.5387931034482758,0.10526928449480055,0.024216596917423703,0.028601283048211506,0.011640596580574756,0.10044313146233384,Poor,0.22042902624639882
92,Ahmedabad,2015-04-03,0.060921128382268284,0.13116017189982426,0.010623048174883529,0.04726027397260274,0.045580399122348764,0.09138405872646771,0.023718787327228257,0.2148706896551724,0.08439391587769672,0.011406553026436665,0.016864307931570763,0.003055656602400873,0.07434761201378633,Moderate,0.19208130028209255
93,Ahmedabad,2015-04-04,0.07248128957973518,0.13116017189982426,0.014360313315926892,0.05301369863013698,0.048296938668895624,0.09138405872646771,0.03202320687105398,0.20328663793103446,0.018275647990066736,0.013269368173930797,0.01985322706065319,0.005311022189887232,0.09945839487936978,Poor,0.20364146147955944
95,Ahmedabad,2015-04-06,0.1390903857225101,0.13116017189982426,0.010776634413556545,0.07136986301369863,0.06535367255250235,0.09138405872646771,0.024060064842727946,0.1889008620689655,0.13832841843861554,0.015438399510054098,0.0385157465007776,0.012222626409603492,0.14032496307237813,Very Poor,0.27025055762233435
98,Ahmedabad,2015-04-09,0.09772020725388603,0.13116017189982426,0.008396047714124813,0.09136986301369864,0.07159648939504755,0.09138405872646771,0.018770263352482792,0.3161637931034483,0.13922085984789695,0.019342655915076046,0.07093215396578538,0.029683521280465627,0.19547021171836534,Severe,0.2288803791537103
100,Ahmedabad,2015-04-11,0.07012089810017272,0.13116017189982426,0.00895919725592587,0.047979452054794515,0.04594608713823007,0.09138405872646771,0.02002161424264831,0.040948275862068964,0.07577991618811111,0.0,0.0,7.275372862859222e-05,0.053175775480059084,Moderate,0.20128106999999698
101,Ahmedabad,2015-04-12,0.04520437535981578,0.13116017189982426,0.013464393590334306,0.06691780821917807,0.06441333194023613,0.09138405872646771,0.03003242136397247,0.09256465517241377,0.12141083346267266,0.0,0.0,0.0,0.0773018217626785,Moderate,0.17636454725964004
102,Ahmedabad,2015-04-13,0.1286125503742084,0.13116017189982426,0.00990631239440946,0.07702054794520549,0.06574548114094662,0.09138405872646771,0.02212615892156305,0.08275862068965516,0.1211392208598479,0.0,0.0,0.0,0.10241260462826195,Poor,0.2597727222740327
103,Ahmedabad,2015-04-14,0.06702360391479563,0.13116017189982426,0.014641888086827419,0.07428082191780823,0.07232786542681016,0.09138405872646771,0.03264888231613674,0.1369612068965517,0.17037870557193854,0.005486373379606002,0.02541796267496112,0.0392870134594398,0.11127523387493847,Poor,0.19818377581461988
104,Ahmedabad,2015-04-15,0.10962579159470352,0.13116017189982426,0.04605027389545897,0.08976027397260274,0.11581861874412289,0.09138405872646771,0.10244013423582277,0.07063577586206896,0.1615318950799317,0.0030876799020108196,0.007970451010886469,0.15118224809021463,0.1462333825701625,Very Poor,0.2407859634945278
106,Ahmedabad,2015-04-17,0.12264824409902132,0.13116017189982426,0.050913838120104436,0.15876712328767123,0.14306237592728036,0.09138405872646771,0.11324725555997951,0.1674568965517241,0.18811112835635574,0.004261508625089313,0.0,0.11604219716260458,0.3722304283604136,Severe,0.25380841599884557
107,Ahmedabad,2015-04-18,0.1258721934369603,0.13116017189982426,0.010955818358675061,0.06934931506849315,0.05971162887890503,0.09138405872646771,0.024458221944144244,0.2484913793103448,0.1215660406642868,0.00012759007859548842,0.0,0.04503455802109859,0.13146233382570163,Poor,0.25703236533678453
109,Ahmedabad,2015-04-20,0.08181922855497986,0.13116017189982426,0.04277376747043465,0.07294520547945206,0.09816111169156828,0.09138405872646771,0.0951595472384961,0.26729525862068965,0.1101195095452429,0.00352148616923548,0.05720256609642301,0.04430702073481266,0.16740521910388972,Very Poor,0.21297940045480412
110,Ahmedabad,2015-04-21,0.1125043177892919,0.13116017189982426,0.016075359647775556,0.06143835616438356,0.06125274266011911,0.09138405872646771,0.03583413912746715,0.07203663793103447,0.13250814837808472,0.0005358783301010514,0.01193137636080871,0.021462349945434705,0.16691285081240767,Very Poor,0.24366448968911616
111,Ahmedabad,2015-04-22,0.07279217040875073,0.13116017189982426,0.008754415604361849,0.04541095890410958,0.0403301640371957,0.09138405872646771,0.019566577555315396,0.13098060344827583,0.16921465155983237,0.0,0.0,0.008948708621316843,0.08419497784342689,Moderate,0.203952342308575
112,Ahmedabad,2015-04-23,0.08650546919976973,0.13116017189982426,0.008524036246352326,0.048869863013698625,0.04693866889562219,0.09138405872646771,0.019054661282065864,0.40716594827586206,0.23552692844948006,0.0,2.4300155520995334e-05,0.016515096398690435,0.07809311256979942,,0.217665641099594
113,Ahmedabad,2015-04-24,0.09296488198042605,0.13116017189982426,0.01453949726104541,0.0636986301369863,0.06329014732002926,0.09138405872646771,0.03242136397247028,0.35,0.08842930311966475,0.00012759007859548842,0.000218701399688958,0.025172790105492907,0.09650418513047761,Poor,0.2241250538802503
114,Ahmedabad,2015-04-25,0.1187449625791595,0.13116017189982426,0.011595761019812623,0.06780821917808219,0.06187963640162993,0.09138405872646771,0.025880211592059606,0.4576508620689655,0.08602359149464535,0.00015310809431458611,0.0028431181959564537,0.01877046198617679,0.11570654849827672,Poor,0.24990513447898377
115,Ahmedabad,2015-04-26,0.1235924006908463,0.13116017189982426,0.013489991296779807,0.05321917808219178,0.0515358896667015,0.09138405872646771,0.030089300949889083,0.398114224137931,0.03922862020797764,0.00022966214147187916,0.00038880248833592535,0.02117133503092034,0.10881339241752833,Poor,0.2547525725906706
117,Ahmedabad,2015-04-28,0.11792746113989638,0.13116017189982426,0.009880714687963957,0.043561643835616434,0.04393480305088288,0.09138405872646771,0.022069279335646435,0.22338362068965514,0.10429923948471208,5.1036031438195374e-05,0.015552099533437015,0.0055292833757730085,0.07809311256979942,,0.24908763303972065
120,Ahmedabad,2015-05-01,0.11109959700633278,0.13116017189982426,0.011902933497158654,0.054383561643835614,0.05362553547173755,0.09138405872646771,0.02656276662305898,0.20975215517241375,0.04586372807698277,2.5518015719097687e-05,0.0,0.02262640960349218,0.10930576070901035,Poor,0.24225976890615702
122,Ahmedabad,2015-05-03,0.12203799654576858,0.13116017189982426,0.03353299544360825,0.07876712328767123,0.09155260683314179,0.09138405872646771,0.07462601672259825,0.3527478448275862,0.3165838894924724,0.0007655404715729305,4.860031104199067e-05,0.07049836304110586,0.23879862136878385,Severe,0.25319816844559284
123,Ahmedabad,2015-05-04,0.09919401266551527,0.13116017189982426,0.006834587620949162,0.035890410958904106,0.028471424093616134,0.09138405872646771,0.015300608611569306,0.26751077586206895,0.35127269905323605,0.001199346738797591,0.00036450233281493,0.09312477264459805,0.14278680452978829,Very Poor,0.23035418456533951
